UF;Microrregião;Variável;Quartel;Ano;Nível;Território;Produto;Produtividade (Área Colhida);Qtde Produzida;Área Colhida;Área Plantada
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;21,80645161;27040;1240;1240
BA;Senhor do Bonfim;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;45;945;21;21
BA;Irecê;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;44,99277978;62315;1385;1385
BA;Itaberaba;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;40;1200;30;30
PB;Itabaiana;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;40;15200;380;380
PB;Litoral Norte;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;47,38603431;1173989;24775;24775
PB;Sapé;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;66,15317093;1273647;19253;19253
PE;Suape;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;50;2150000;43000;43000
SE;Nossa Senhora das Dores;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;55,008;34380;625;625
SE;Agreste de Itabaiana;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;56;61936;1106;1106
ES;Montanha;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;83,81056508;728230;8689;8689
RJ;Cantagalo-Cordeiro;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;43,7414966;25720;588;588
RJ;Santa Maria Madalena;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;43,70675453;53060;1214;1214
SP;Fernandópolis;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;74,78345191;767353;10261;10261
SP;Votuporanga;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;87,67590618;164480;1876;1876
SP;Nhandeara;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;81,02564103;1264000;15600;15600
SP;Franca;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;89,95891537;2737000;30425;30425
SP;Lins;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;80,68189418;2702198;33492;33492
SP;Avaré;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;88,44553914;1615900;18270;18270
SP;Tupã;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;73,46622984;145757;1984;1984
SP;Marília;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;68,99383421;302124;4379;4379
SP;Sorocaba;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;69,53807107;1369900;19700;19700
SP;Guaratinguetá;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;47,77777778;2150;45;45
SP;Ituverava;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;78,23747847;5406288;69101;69101
SP;Rio Claro;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;85,21181568;3067881;36003;36003
SP;Moji Mirim;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;87,50920245;2852800;32600;32600
SP;Ourinhos;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;81,05143722;5143200;63456;63456
SP;São Carlos;Quantidade Produzida;Q3;2003;BRASIL;BRASIL;Cana-de-Açúcar;79,85090504;6590734;82538;82538
AL;Serrana do Sertão Alagoano;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;41,22972973;3051;74;74
BA;Salvador;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;53,84615385;3500;65;65
BA;Boquira;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;52,98445596;51130;965;965
BA;Seabra;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;53,62783505;260095;4850;4850
BA;Jequié;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;62,80936455;75120;1196;1196
BA;Livramento do Brumado;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;51,2195122;42000;820;820
BA;Itapetinga;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;46,60511727;109289;2345;2345
CE;Ibiapaba;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;57,09950249;573850;10050;10050
CE;Meruoca;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;50;11750;235;235
CE;Itapipoca;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;37,44150943;9922;265;265
CE;Uruburetama;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;29,625;948;32;32
CE;Médio Curu;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;33,58125;5373;160;160
CE;Cascavel;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;49,79815951;81171;1630;1630
CE;Médio Jaguaribe;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;30,03846154;781;26;26
CE;Barro;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;47,06666667;15532;330;330
PB;Patos;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;29,84;746;25;25
PB;Piancó;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;35,80487805;1468;41;41
PB;Serra do Teixeira;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;29,55555556;3458;117;117
PB;Guarabira;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;32,17840909;28317;880;880
PE;Médio Capibaribe;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;51,26449178;190140;3709;3709
PE;Brejo Pernambucano;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;49,74206349;250700;5040;5040
PI;Valença do Piauí;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;40,12948207;20145;502;502
RN;Seridó Ocidental;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;32,07692308;417;13;13
RN;Agreste Potiguar;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;69,28645833;226151;3264;3264
RN;Litoral Nordeste;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;68,97748424;229764;3331;3331
RN;Natal;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;50,64935065;19500;385;385
MA;Pindaré;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;21,875;700;32;32
MA;Imperatriz;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;86,8714938;133174;1533;1533
MA;Médio Mearim;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;26,05;10420;400;400
PI;Baixo Parnaíba Piauiense;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;55,99756395;45974;821;821
PI;Litoral Piauiense;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;43,25641026;3374;78;78
PI;Alto Parnaíba Piauiense;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;54,41176471;2775;51;51
PI;Alto Médio Gurguéia;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;54,88687783;24260;442;442
PE;Mata Setentrional Pernambucana;Quantidade Produzida;Q3;2003;BRASIL;BRASIL;Cana-de-Açúcar;52,72680078;6500160;123280;123280
AL;Maceió;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;61,40225863;3632005;59151;59151
SP;Barretos;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;90,09548963;3513634;38999;38999
SP;Batatais;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;77,18125372;4537100;58785;58785
SP;São João da Boa Vista;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;79,70512323;5138669;64471;64471
PR;Jacarezinho;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;99,89204809;3664340;36683;36683
PR;Paranavaí;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;85,41029793;4219952;49408;49408
MT;Tangará da Serra;Quantidade Produzida;Q3;2003;BRASIL;BRASIL;Cana-de-Açúcar;76,34538926;8122615;106393;106393
AL;Mata Alagoana;Quantidade Produzida;Q3;2003;BRASIL;BRASIL;Cana-de-Açúcar;65,98172831;7915630;119967;119967
SP;Araçatuba;Quantidade Produzida;Q3;2003;BRASIL;BRASIL;Cana-de-Açúcar;83,45933162;8116420;97250;97250
SP;Piracicaba;Quantidade Produzida;Q3;2003;BRASIL;BRASIL;Cana-de-Açúcar;76,75243454;9670730;125999;125999
SP;Assis;Quantidade Produzida;Q4;2003;BRASIL;BRASIL;Cana-de-Açúcar;82,65606147;11262219;136254;136254
SP;Jaboticabal;Quantidade Produzida;Q4;2003;BRASIL;BRASIL;Cana-de-Açúcar;88,61740901;17627775;198920;198920
GO+DF;Entorno de Brasília;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;72,64498141;390830;5380;5380
GO+DF;Pires do Rio;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;34,34782609;6320;184;218
MS;Campo Grande;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;64,32490602;684417;10640;10640
MT;Alto Paraguai;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;72,08512836;488593;6778;6778
MT;Paranatinga;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;20;4920;246;246
MT;Tesouro;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;20,32142857;2845;140;140
MT;Colíder;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;15;1350;90;90
MT;Sinop;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;15,54347826;2860;184;184
MT;Norte Araguaia;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;63;282996;4492;4492
BA;Barra;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;52,299;52299;1000;1000
AC;Cruzeiro do Sul;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;39,15343915;7400;189;189
AM;Coari;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;47,4137931;2750;58;58
AM;Japurá;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;30;150;5;5
AM;Juruá;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;31,56950673;7040;223;223
AM;Manaus;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;39,25925926;5300;135;135
AM;Rio Negro;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;52,60714286;5892;112;112
RO;Guajará-Mirim;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;62,5;2500;40;40
ES;Afonso Cláudio;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;31,60142349;17760;562;562
ES;Cachoeiro de Itapemirim;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;52,45647969;27120;517;517
ES;Vitória;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;57,10526316;21700;380;380
RJ;Baía da Ilha Grande;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;25,13333333;3770;150;150
RJ;Itaperuna;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;36,23853211;39500;1090;1090
RJ;Macaé;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;47,49450785;886390;18663;18663
RJ;Rio de Janeiro;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;28,54449838;35281;1236;1236
RJ;Vale do Paraíba Fluminense;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;45,6981383;34365;752;752
SP;Auriflama;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;83,0296654;962812;11596;11596
SP;Capão Bonito;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;70;25200;360;360
SP;Dracena;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;58;132240;2280;2280
SP;Itapeva;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;65,97402597;254000;3850;3850
SP;Piedade;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;60;17400;290;290
SP;Tatuí;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;81,53742756;1674208;20533;20533
PR;Londrina;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;100,9943137;515071;5100;5100
RS;Cachoeira do Sul;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;23,28358209;15600;670;670
RS;Caxias do Sul;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;29,39669422;10671;363;363
RS;Cerro Largo;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;58,47053598;197455;3377;3377
RS;Cruz Alta;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;60,71239669;36731;605;605
RS;Sananduva;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;41,11658457;25040;609;609
PR;Francisco Beltrão;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;45,89981447;123700;2695;2695
PR;Maringá;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;97,44068267;702255;7207;7207
PR;Pato Branco;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;40;4080;102;102
PR;Wenceslau Braz;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;63,53092784;49300;776;776
SC;Chapecó;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;31,35538353;89112;2842;2842
SC;Joinville;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;33,17910448;22230;670;670
SC;Tijucas;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;35;2800;80;80
SC;Tubarão;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;47,25421941;223985;4740;4740
RO;Porto Velho;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;74,09782609;6817;92;99
BA;Vitória da Conquista;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;58,76158517;183865;3129;3266
BA;Ilhéus-Itabuna;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;42,55822981;54815;1288;1202
BA;Porto Seguro;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;54,09824241;1305066;24124;23508
CE;Sobral;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;38,27102804;4095;107;89
CE;Ipu;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;58,73202614;17972;306;348
CE;Chorozinho;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;27,76470588;472;17;14
CE;Sertão de Inhamuns;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;47,51219512;1948;41;51
CE;Iguatu;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;70,26829268;5762;82;139
CE;Lavras da Mangabeira;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;38,1908397;10006;262;262
CE;Brejo Santo;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;60,47368421;11490;190;230
PB;Sousa;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;34,34027778;9890;288;303
PB;Itaporanga;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;52,90372671;17035;322;292
PE;Salgueiro;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;29,09090909;1600;55;60
PE;Pajeú;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;38,8334995;38950;1003;990
PE;Vale do Ipojuca;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;16,04166667;770;48;32
PE;Garanhuns;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;44,91883117;27670;616;616
PI;Alto Médio Canindé;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;26,04166667;625;24;19
RN;Macaíba;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;46,04656745;575490;12498;9904
SE;Baixo Cotinguiba;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;59,78714932;660648;11050;9595
MA;Rosário;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;29,64705882;504;17;16
MA;Baixada Maranhense;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;29,11320755;1543;53;66
MA;Alto Mearim e Grajaú;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;84,40128755;39331;466;445
MA;Baixo Parnaíba Maranhense;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;27,85217391;6406;230;251
MA;Chapadinha;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;26,59130435;15290;575;575
MA;Gerais de Balsas;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;22,81818182;251;11;11
PI;Bertolínia;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;46,15384615;1200;26;30
RS;Carazinho;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;19,76568405;26150;1323;1112
RS;Santo Ângelo;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;25,98110465;53625;2064;2075
RS;Soledade;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;18,15533981;1870;103;101
PR;Apucarana;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;93,54600993;244997;2619;2834
PR;Guarapuava;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;51,15286624;8031;157;161
PR;Porecatu;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;84,43787575;1769649;20958;23913
PR;Toledo;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;52;18200;350;350
PR;União da Vitória;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;33,47161572;7665;229;219
SC;Itajaí;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;28,44311377;4750;167;175
SC;São Miguel do Oeste;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;37,325;59720;1600;1595
ES;Colatina;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;24,26829268;4975;205;205
ES;São Mateus;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;61,89258542;1374820;22213;19641
ES;Linhares;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;56,60913341;787150;13905;12310
ES;Guarapari;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;31,22807018;8900;285;285
ES;Itapemirim;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;61,66666667;740000;12000;12000
MG;Sete Lagoas;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;49,23713324;102364;2079;1913
MG;Belo Horizonte;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;63,25747724;48645;769;687
MG;Governador Valadares;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;80,16194332;178200;2223;3520
MG;Aimorés;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;60,33911159;55693;923;927
MG;Oliveira;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;80,86699507;82080;1015;996
RJ;Santo Antônio de Pádua;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;45,82227583;113960;2487;2487
RJ;Nova Friburgo;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;45,11363636;9925;220;205
RJ;Vassouras;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;108,0894737;20537;190;693
RJ;Macacu-Caceribu;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;38,66666667;3480;90;90
RJ;Itaguaí;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;21,31764706;5436;255;247
MG;Passos;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;77,83297075;1287980;16548;16208
MG;São Sebastião do Paraíso;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;66,81240394;869363;13012;11667
MG;Pouso Alegre;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;44,47663551;4759;107;107
SP;Jales;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;67,47368421;128200;1900;1590
SP;Jundiaí;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;55,06666667;4130;75;71
SP;São José dos Campos;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;26,71875;34200;1280;1070
SP;Bananal;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;51,37614679;11200;218;200
SP;Adamantina;Quantidade Produzida;Q2;2004;BRASIL;BRASIL;Cana-de-Açúcar;78,10234517;4043046;51766;49374
RJ;Campos dos Goytacazes;Quantidade Produzida;Q3;2004;BRASIL;BRASIL;Cana-de-Açúcar;52,47931108;6874160;130988;132195
SP;São José do Rio Preto;Quantidade Produzida;Q3;2004;BRASIL;BRASIL;Cana-de-Açúcar;68,52645477;9887271;144284;120987
SP;Catanduva;Quantidade Produzida;Q3;2004;BRASIL;BRASIL;Cana-de-Açúcar;79,55618168;7736600;97247;89460
SP;Birigui;Quantidade Produzida;Q3;2004;BRASIL;BRASIL;Cana-de-Açúcar;99,86695132;6431931;64405;83184
SP;São Joaquim da Barra;Quantidade Produzida;Q4;2004;BRASIL;BRASIL;Cana-de-Açúcar;88,96662871;22578040;253781;258806
PR;Assaí;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;118,25;224675;1900;2405
MS;Dourados;Quantidade Produzida;Q2;2004;BRASIL;BRASIL;Cana-de-Açúcar;71,51611351;3120105;43628;32242
TO;Miracema do Tocantins;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;38,52941177;655;17;17
TO;Rio Formoso;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;28,54506438;6651;233;225
MG;Salinas;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;49,72750643;290160;5835;5684
MG;Teófilo Otoni;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;65,78723404;154600;2350;2910
MG;Lavras;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;73,51485149;14850;202;205
MG;Cataguases;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;68,19546742;48146;706;734
MG;Ituiutaba;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;81,95613725;1158450;14135;13091
MG;Uberlândia;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;65,46814672;2713000;41440;38310
PR;Jaguariaíva;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;14,28571429;1600;112;32
MG;Frutal;Quantidade Produzida;Q2;2004;BRASIL;BRASIL;Cana-de-Açúcar;75,27162548;3981041;52889;49614
SP;Jaú;Quantidade Produzida;Q4;2004;BRASIL;BRASIL;Cana-de-Açúcar;81,29158711;15283550;188009;187325
AP;Macapá;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;26,77777778;1928;72;81
PA;Furos de Breves;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;52,8;528;10;22
PA;Paragominas;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;76,5;459000;6000;6000
AC;Sena Madureira;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;28,08695652;1292;46;45
AM;Parintins;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;6,913580247;2800;405;136
AM;Boca do Acre;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;15,48387097;1920;124;65
AM;Madeira;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;6,75;1755;260;49
RO;Alvorada D'Oeste;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;59,30909091;3262;55;44
RO;Cacoal;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;18,40643275;6295;342;84
TO;Gurupi;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;41,1;6576;160;206
TO;Jalapão;Quantidade Produzida;Q1;2004;BRASIL;BRASIL;Cana-de-Açúcar;27,88157895;2119;76;76
SP;Andradina;Quantidade Produzida;Q2;2004;BRASIL;BRASIL;Cana-de-Açúcar;101,6925305;3756217;36937;46269
SP;Campinas;Quantidade Produzida;Q2;2004;BRASIL;BRASIL;Cana-de-Açúcar;78,56608658;4370160;55624;57538
SP;Novo Horizonte;Quantidade Produzida;Q2;2004;BRASIL;BRASIL;Cana-de-Açúcar;69,8037094;4128680;59147;51975
SP;Pirassununga;Quantidade Produzida;Q2;2004;BRASIL;BRASIL;Cana-de-Açúcar;76,53612342;3160100;41289;37850
